,sid,gender,age,ospan_fta,cond,block,stim_type,trial,selected_ind,distance,distance_signed,near_distance,near,overlap,overlap_feedback,rt
326,44,female,18,12,yoked,1,men,46,7,2.0,2.0,2.0,1,False,False,2410
327,44,female,18,12,yoked,1,men,47,3,4.0,-4.0,-2.0,0,False,False,1219
328,44,female,18,12,yoked,1,men,48,2,1.0,-1.0,-1.0,1,True,False,2490
329,44,female,18,12,yoked,1,men,49,4,2.0,2.0,2.0,1,False,False,2523
330,44,female,18,12,yoked,1,men,50,2,2.0,-2.0,-2.0,1,False,False,11625
331,44,female,18,12,yoked,1,men,51,6,4.0,4.0,-1.0,0,True,False,3119
332,44,female,18,12,yoked,1,men,52,0,6.0,-6.0,-2.0,0,False,False,5191
333,44,female,18,12,yoked,1,men,53,6,6.0,6.0,1.0,0,True,True,1725
334,44,female,18,12,yoked,1,men,54,2,4.0,-4.0,1.0,0,True,True,3268
335,44,female,18,12,yoked,1,men,55,5,3.0,3.0,1.0,0,True,True,3726
336,45,female,20,8,active,0,men,0,4,,,,0,,,3696
337,45,female,20,8,active,0,men,1,6,2.0,2.0,2.0,1,False,False,5842
338,45,female,20,8,active,0,men,2,0,6.0,-6.0,-1.0,0,True,False,2862
339,45,female,20,8,active,0,men,3,2,2.0,2.0,2.0,1,False,False,3411
340,45,female,20,8,active,0,men,4,1,1.0,-1.0,-1.0,1,True,False,2217
341,45,female,20,8,active,0,men,5,4,3.0,3.0,-1.0,0,True,False,3659
342,45,female,20,8,active,0,men,6,5,1.0,1.0,1.0,1,True,True,1251
343,45,female,20,8,active,0,men,7,7,2.0,2.0,2.0,1,False,False,2039
344,45,female,20,8,active,0,men,8,6,1.0,-1.0,-1.0,1,True,False,1892
345,45,female,20,8,active,0,men,9,3,3.0,-3.0,-1.0,0,True,False,2187
346,45,female,20,8,active,0,men,10,5,2.0,2.0,2.0,1,False,False,3333
347,45,female,20,8,active,0,men,11,4,1.0,-1.0,-1.0,1,True,False,1669
348,45,female,20,8,active,0,men,12,0,4.0,-4.0,2.0,0,False,False,3256
349,45,female,20,8,active,0,men,13,1,1.0,1.0,1.0,1,True,True,1746
350,45,female,20,8,active,0,men,14,6,5.0,5.0,1.0,0,True,True,2886
351,45,female,20,8,active,0,men,15,4,2.0,-2.0,-2.0,1,False,False,1308
352,45,female,20,8,active,0,men,16,6,2.0,2.0,2.0,1,False,False,1793
353,45,female,20,8,active,0,men,17,2,4.0,-4.0,-1.0,0,True,False,2421
354,45,female,20,8,active,0,men,18,5,3.0,3.0,2.0,0,False,False,3436
355,45,female,20,8,active,0,men,19,3,2.0,-2.0,-2.0,1,False,False,3930
356,45,female,20,8,active,0,men,20,1,2.0,-2.0,-2.0,1,False,False,2669
357,45,female,20,8,active,0,men,21,2,1.0,1.0,1.0,1,True,True,2548
358,45,female,20,8,active,0,men,22,3,1.0,1.0,1.0,1,True,True,1476
359,45,female,20,8,active,0,men,23,6,3.0,3.0,-2.0,0,False,False,7057
360,45,female,20,8,active,0,men,24,0,6.0,-6.0,-1.0,0,True,False,1680
361,45,female,20,8,active,0,men,25,6,6.0,6.0,1.0,0,True,True,3909
362,45,female,20,8,active,0,men,26,2,4.0,-4.0,-2.0,0,False,False,1813
363,45,female,20,8,active,0,men,27,6,4.0,4.0,2.0,0,False,False,1490
364,45,female,20,8,active,0,men,28,0,6.0,-6.0,-2.0,0,False,False,3176
365,45,female,20,8,active,0,men,29,1,1.0,1.0,1.0,1,True,True,1669
366,45,female,20,8,active,0,men,30,0,1.0,-1.0,-1.0,1,True,False,2985
367,45,female,20,8,active,0,men,31,7,7.0,7.0,2.0,0,False,False,2434
368,45,female,20,8,active,0,men,32,2,5.0,-5.0,-2.0,0,False,False,3424
369,45,female,20,8,active,0,men,33,1,1.0,-1.0,-1.0,1,True,False,1994
370,45,female,20,8,active,0,men,34,5,4.0,4.0,1.0,0,True,True,2029
371,45,female,20,8,active,0,men,35,0,5.0,-5.0,1.0,0,True,True,1748
372,45,female,20,8,active,0,men,36,2,2.0,2.0,2.0,1,False,False,1510
373,45,female,20,8,active,0,men,37,0,2.0,-2.0,-2.0,1,False,False,1904
374,45,female,20,8,active,0,men,38,5,5.0,5.0,2.0,0,False,False,1680
375,45,female,20,8,active,0,men,39,4,1.0,-1.0,-1.0,1,True,False,2488
376,45,female,20,8,active,0,men,40,6,2.0,2.0,2.0,1,False,False,983
377,45,female,20,8,active,0,men,41,5,1.0,-1.0,-1.0,1,True,False,2106
378,45,female,20,8,active,0,men,42,7,2.0,2.0,2.0,1,False,False,1914
379,45,female,20,8,active,0,men,43,0,7.0,-7.0,-1.0,0,True,False,3391
380,45,female,20,8,active,0,men,44,2,2.0,2.0,2.0,1,False,False,1882
381,45,female,20,8,active,0,men,45,6,4.0,4.0,1.0,0,True,True,2870
382,45,female,20,8,active,0,men,46,5,1.0,-1.0,-1.0,1,True,False,2872
383,45,female,20,8,active,0,men,47,1,4.0,-4.0,-1.0,0,True,False,1018
384,45,female,20,8,active,0,men,48,4,3.0,3.0,1.0,0,True,True,2009
385,45,female,20,8,active,0,men,49,1,3.0,-3.0,2.0,0,False,False,2704
386,45,female,20,8,active,0,men,50,5,4.0,4.0,1.0,0,True,True,948
387,45,female,20,8,active,0,men,51,7,2.0,2.0,2.0,1,False,False,1961
388,45,female,20,8,active,0,men,52,2,5.0,-5.0,-2.0,0,False,False,838
389,45,female,20,8,active,0,men,53,0,2.0,-2.0,-2.0,1,False,False,1824
390,45,female,20,8,active,0,men,54,1,1.0,1.0,1.0,1,True,True,1253
391,45,female,20,8,active,0,men,55,5,4.0,4.0,1.0,0,True,True,1633
392,45,female,20,8,yoked,1,women,0,3,,,,0,,,6708
393,45,female,20,8,yoked,1,women,1,6,3.0,3.0,-1.0,0,True,False,3593
394,45,female,20,8,yoked,1,women,2,7,1.0,1.0,1.0,1,True,True,1510
395,45,female,20,8,yoked,1,women,3,0,7.0,-7.0,-1.0,0,True,False,4965
396,45,female,20,8,yoked,1,women,4,4,4.0,4.0,2.0,0,False,False,4514
397,45,female,20,8,yoked,1,women,5,7,3.0,3.0,-2.0,0,False,False,2277
398,45,female,20,8,yoked,1,women,6,6,1.0,-1.0,-1.0,1,True,False,2142
399,45,female,20,8,yoked,1,women,7,4,2.0,-2.0,-2.0,1,False,False,1230
400,45,female,20,8,yoked,1,women,8,6,2.0,2.0,2.0,1,False,False,4964
401,45,female,20,8,yoked,1,women,9,0,6.0,-6.0,-2.0,0,False,False,1524
402,45,female,20,8,yoked,1,women,10,1,1.0,1.0,1.0,1,True,True,1151
403,45,female,20,8,yoked,1,women,11,6,5.0,5.0,1.0,0,True,True,1443
404,45,female,20,8,yoked,1,women,12,0,6.0,-6.0,1.0,0,True,True,4864
405,45,female,20,8,yoked,1,women,13,2,2.0,2.0,2.0,1,False,False,1704
406,45,female,20,8,yoked,1,women,14,5,3.0,3.0,-2.0,0,False,False,1623
407,45,female,20,8,yoked,1,women,15,3,2.0,-2.0,-2.0,1,False,False,1208
408,45,female,20,8,yoked,1,women,16,6,3.0,3.0,1.0,0,True,True,1130
409,45,female,20,8,yoked,1,women,17,7,1.0,1.0,1.0,1,True,True,1364
410,45,female,20,8,yoked,1,women,18,0,7.0,-7.0,-2.0,0,False,False,2289
411,45,female,20,8,yoked,1,women,19,7,7.0,7.0,2.0,0,False,False,3019
412,45,female,20,8,yoked,1,women,20,6,1.0,-1.0,-1.0,1,True,False,1128
413,45,female,20,8,yoked,1,women,21,1,5.0,-5.0,1.0,0,True,True,5562
414,45,female,20,8,yoked,1,women,22,2,1.0,1.0,1.0,1,True,True,1039
415,45,female,20,8,yoked,1,women,23,6,4.0,4.0,-2.0,0,False,False,1781
416,45,female,20,8,yoked,1,women,24,7,1.0,1.0,1.0,1,True,True,1354
417,45,female,20,8,yoked,1,women,25,4,3.0,-3.0,-2.0,0,False,False,1534
418,45,female,20,8,yoked,1,women,26,1,3.0,-3.0,-2.0,0,False,False,4998
419,45,female,20,8,yoked,1,women,27,6,5.0,5.0,2.0,0,False,False,2342
420,45,female,20,8,yoked,1,women,28,0,6.0,-6.0,1.0,0,True,True,2942
421,45,female,20,8,yoked,1,women,29,5,5.0,5.0,2.0,0,False,False,1319
422,45,female,20,8,yoked,1,women,30,7,2.0,2.0,2.0,1,False,False,3244
423,45,female,20,8,yoked,1,women,31,6,1.0,-1.0,-1.0,1,True,False,3133
424,45,female,20,8,yoked,1,women,32,5,1.0,-1.0,-1.0,1,True,False,1127
425,45,female,20,8,yoked,1,women,33,6,1.0,1.0,1.0,1,True,True,9905
426,45,female,20,8,yoked,1,women,34,4,2.0,-2.0,-2.0,1,False,False,1510
427,45,female,20,8,yoked,1,women,35,5,1.0,1.0,1.0,1,True,True,1883
428,45,female,20,8,yoked,1,women,36,4,1.0,-1.0,-1.0,1,True,False,1592
429,45,female,20,8,yoked,1,women,37,5,1.0,1.0,1.0,1,True,True,1048
430,45,female,20,8,yoked,1,women,38,2,3.0,-3.0,2.0,0,False,False,1625
431,45,female,20,8,yoked,1,women,39,7,5.0,5.0,2.0,0,False,False,1073
432,45,female,20,8,yoked,1,women,40,1,6.0,-6.0,-2.0,0,False,False,1477
433,45,female,20,8,yoked,1,women,41,0,1.0,-1.0,-1.0,1,True,False,1477
434,45,female,20,8,yoked,1,women,42,2,2.0,2.0,2.0,1,False,False,2186
435,45,female,20,8,yoked,1,women,43,5,3.0,3.0,-2.0,0,False,False,1435
436,45,female,20,8,yoked,1,women,44,1,4.0,-4.0,-2.0,0,False,False,2455
437,45,female,20,8,yoked,1,women,45,6,5.0,5.0,-1.0,0,True,False,1230
438,45,female,20,8,yoked,1,women,46,3,3.0,-3.0,-2.0,0,False,False,1029
439,45,female,20,8,yoked,1,women,47,2,1.0,-1.0,-1.0,1,True,False,1667
440,45,female,20,8,yoked,1,women,48,5,3.0,3.0,-1.0,0,True,False,1163
441,45,female,20,8,yoked,1,women,49,6,1.0,1.0,1.0,1,True,True,1210
442,45,female,20,8,yoked,1,women,50,5,1.0,-1.0,-1.0,1,True,False,3456
443,45,female,20,8,yoked,1,women,51,0,5.0,-5.0,-2.0,0,False,False,1444
444,45,female,20,8,yoked,1,women,52,2,2.0,2.0,2.0,1,False,False,1949
445,45,female,20,8,yoked,1,women,53,3,1.0,1.0,1.0,1,True,True,1038
446,45,female,20,8,yoked,1,women,54,6,3.0,3.0,-1.0,0,True,False,1523
447,45,female,20,8,yoked,1,women,55,7,1.0,1.0,1.0,1,True,True,1309
448,46,male,18,11,active,0,women,0,6,,,,0,,,5199
449,46,male,18,11,active,0,women,1,4,2.0,-2.0,-2.0,1,False,False,7508
450,46,male,18,11,active,0,women,2,6,2.0,2.0,2.0,1,False,False,5255
451,46,male,18,11,active,0,women,3,5,1.0,-1.0,-1.0,1,True,False,4896
452,46,male,18,11,active,0,women,4,3,2.0,-2.0,-2.0,1,False,False,4255
453,46,male,18,11,active,0,women,5,1,2.0,-2.0,-2.0,1,False,False,10565
454,46,male,18,11,active,0,women,6,5,4.0,4.0,-1.0,0,True,False,1611
455,46,male,18,11,active,0,women,7,3,2.0,-2.0,-2.0,1,False,False,2086
456,46,male,18,11,active,0,women,8,6,3.0,3.0,-1.0,0,True,False,2884
457,46,male,18,11,active,0,women,9,7,1.0,1.0,1.0,1,True,True,2197
458,46,male,18,11,active,0,women,10,2,5.0,-5.0,-1.0,0,True,False,2288
459,46,male,18,11,active,0,women,11,1,1.0,-1.0,-1.0,1,True,False,4910
460,46,male,18,11,active,0,women,12,2,1.0,1.0,1.0,1,True,True,1331
461,46,male,18,11,active,0,women,13,0,2.0,-2.0,-2.0,1,False,False,1656
462,46,male,18,11,active,0,women,14,2,2.0,2.0,2.0,1,False,False,3997
463,46,male,18,11,active,0,women,15,0,2.0,-2.0,-2.0,1,False,False,2852
464,46,male,18,11,active,0,women,16,1,1.0,1.0,1.0,1,True,True,2052
465,46,male,18,11,active,0,women,17,2,1.0,1.0,1.0,1,True,True,2727
466,46,male,18,11,active,0,women,18,7,5.0,5.0,-1.0,0,True,False,1690
467,46,male,18,11,active,0,women,19,6,1.0,-1.0,-1.0,1,True,False,2232
468,46,male,18,11,active,0,women,20,7,1.0,1.0,1.0,1,True,True,1308
469,46,male,18,11,active,0,women,21,6,1.0,-1.0,-1.0,1,True,False,1759
470,46,male,18,11,active,0,women,22,5,1.0,-1.0,-1.0,1,True,False,1929
471,46,male,18,11,active,0,women,23,0,5.0,-5.0,2.0,0,False,False,1568
472,46,male,18,11,active,0,women,24,3,3.0,3.0,1.0,0,True,True,2096
473,46,male,18,11,active,0,women,25,4,1.0,1.0,1.0,1,True,True,2140
474,46,male,18,11,active,0,women,26,1,3.0,-3.0,-2.0,0,False,False,2097
475,46,male,18,11,active,0,women,27,4,3.0,3.0,-1.0,0,True,False,1488
476,46,male,18,11,active,0,women,28,7,3.0,3.0,2.0,0,False,False,1816
477,46,male,18,11,active,0,women,29,1,6.0,-6.0,-2.0,0,False,False,1512
478,46,male,18,11,active,0,women,30,2,1.0,1.0,1.0,1,True,True,1971
479,46,male,18,11,active,0,women,31,7,5.0,5.0,2.0,0,False,False,2176
480,46,male,18,11,active,0,women,32,6,1.0,-1.0,-1.0,1,True,False,2366
481,46,male,18,11,active,0,women,33,0,6.0,-6.0,1.0,0,True,True,9644
482,46,male,18,11,active,0,women,34,4,4.0,4.0,2.0,0,False,False,2537
483,46,male,18,11,active,0,women,35,6,2.0,2.0,2.0,1,False,False,2005
484,46,male,18,11,active,0,women,36,7,1.0,1.0,1.0,1,True,True,2322
485,46,male,18,11,active,0,women,37,2,5.0,-5.0,-1.0,0,True,False,2212
486,46,male,18,11,active,0,women,38,5,3.0,3.0,2.0,0,False,False,5954
487,46,male,18,11,active,0,women,39,3,2.0,-2.0,-2.0,1,False,False,1433
488,46,male,18,11,active,0,women,40,5,2.0,2.0,2.0,1,False,False,2197
489,46,male,18,11,active,0,women,41,4,1.0,-1.0,-1.0,1,True,False,1973
490,46,male,18,11,active,0,women,42,6,2.0,2.0,2.0,1,False,False,4516
491,46,male,18,11,active,0,women,43,7,1.0,1.0,1.0,1,True,True,1578
492,46,male,18,11,active,0,women,44,4,3.0,-3.0,-1.0,0,True,False,2895
493,46,male,18,11,active,0,women,45,7,3.0,3.0,-2.0,0,False,False,2050
494,46,male,18,11,active,0,women,46,0,7.0,-7.0,-1.0,0,True,False,1411
495,46,male,18,11,active,0,women,47,2,2.0,2.0,2.0,1,False,False,2826
496,46,male,18,11,active,0,women,48,3,1.0,1.0,1.0,1,True,True,2320
497,46,male,18,11,active,0,women,49,2,1.0,-1.0,-1.0,1,True,False,2615
498,46,male,18,11,active,0,women,50,3,1.0,1.0,1.0,1,True,True,1870
499,46,male,18,11,active,0,women,51,1,2.0,-2.0,-2.0,1,False,False,2738
500,46,male,18,11,active,0,women,52,5,4.0,4.0,2.0,0,False,False,1218
501,46,male,18,11,active,0,women,53,6,1.0,1.0,1.0,1,True,True,1500
502,46,male,18,11,active,0,women,54,2,4.0,-4.0,-2.0,0,False,False,2018
503,46,male,18,11,active,0,women,55,7,5.0,5.0,-2.0,0,False,False,1780
504,46,male,18,11,yoked,1,men,0,1,,,,0,,,755
505,46,male,18,11,yoked,1,men,1,0,1.0,-1.0,-1.0,1,True,False,3144
506,46,male,18,11,yoked,1,men,2,4,4.0,4.0,1.0,0,True,True,1184
507,46,male,18,11,yoked,1,men,3,6,2.0,2.0,2.0,1,False,False,1827
508,46,male,18,11,yoked,1,men,4,5,1.0,-1.0,-1.0,1,True,False,1005
509,46,male,18,11,yoked,1,men,5,2,3.0,-3.0,1.0,0,True,True,2681
510,46,male,18,11,yoked,1,men,6,1,1.0,-1.0,-1.0,1,True,False,1354
511,46,male,18,11,yoked,1,men,7,7,6.0,6.0,2.0,0,False,False,879
512,46,male,18,11,yoked,1,men,8,6,1.0,-1.0,-1.0,1,True,False,1286
513,46,male,18,11,yoked,1,men,9,1,5.0,-5.0,-2.0,0,False,False,1725
514,46,male,18,11,yoked,1,men,10,7,6.0,6.0,1.0,0,True,True,868
515,46,male,18,11,yoked,1,men,11,0,7.0,-7.0,-2.0,0,False,False,1208
516,46,male,18,11,yoked,1,men,12,2,2.0,2.0,2.0,1,False,False,1242
517,46,male,18,11,yoked,1,men,13,7,5.0,5.0,-1.0,0,True,False,1273
518,46,male,18,11,yoked,1,men,14,5,2.0,-2.0,-2.0,1,False,False,994
519,46,male,18,11,yoked,1,men,15,7,2.0,2.0,2.0,1,False,False,961
520,46,male,18,11,yoked,1,men,16,0,7.0,-7.0,-1.0,0,True,False,1567
521,46,male,18,11,yoked,1,men,17,2,2.0,2.0,2.0,1,False,False,1005
522,46,male,18,11,yoked,1,men,18,3,1.0,1.0,1.0,1,True,True,1626
523,46,male,18,11,yoked,1,men,19,1,2.0,-2.0,-2.0,1,False,False,1118
524,46,male,18,11,yoked,1,men,20,2,1.0,1.0,1.0,1,True,True,1073
525,46,male,18,11,yoked,1,men,21,5,3.0,3.0,-1.0,0,True,False,871
526,46,male,18,11,yoked,1,men,22,4,1.0,-1.0,-1.0,1,True,False,703
527,46,male,18,11,yoked,1,men,23,5,1.0,1.0,1.0,1,True,True,972
528,46,male,18,11,yoked,1,men,24,0,5.0,-5.0,-2.0,0,False,False,725
529,46,male,18,11,yoked,1,men,25,3,3.0,3.0,1.0,0,True,True,714
530,46,male,18,11,yoked,1,men,26,6,3.0,3.0,-1.0,0,True,False,1266
531,46,male,18,11,yoked,1,men,27,2,4.0,-4.0,-2.0,0,False,False,6404
532,46,male,18,11,yoked,1,men,28,7,5.0,5.0,-2.0,0,False,False,1737
533,46,male,18,11,yoked,1,men,29,3,4.0,-4.0,-1.0,0,True,False,1196
534,46,male,18,11,yoked,1,men,30,0,3.0,-3.0,-1.0,0,True,False,1669
535,46,male,18,11,yoked,1,men,31,1,1.0,1.0,1.0,1,True,True,1253
536,46,male,18,11,yoked,1,men,32,7,6.0,6.0,1.0,0,True,True,2839
537,46,male,18,11,yoked,1,men,33,5,2.0,-2.0,-2.0,1,False,False,3155
538,46,male,18,11,yoked,1,men,34,3,2.0,-2.0,-2.0,1,False,False,1287
539,46,male,18,11,yoked,1,men,35,0,3.0,-3.0,-2.0,0,False,False,1128
540,46,male,18,11,yoked,1,men,36,7,7.0,7.0,2.0,0,False,False,1702
541,46,male,18,11,yoked,1,men,37,5,2.0,-2.0,-2.0,1,False,False,1343
542,46,male,18,11,yoked,1,men,38,7,2.0,2.0,2.0,1,False,False,948
543,46,male,18,11,yoked,1,men,39,6,1.0,-1.0,-1.0,1,True,False,1332
544,46,male,18,11,yoked,1,men,40,5,1.0,-1.0,-1.0,1,True,False,1308
545,46,male,18,11,yoked,1,men,41,1,4.0,-4.0,1.0,0,True,True,938
546,46,male,18,11,yoked,1,men,42,4,3.0,3.0,-1.0,0,True,False,1319
547,46,male,18,11,yoked,1,men,43,0,4.0,-4.0,-1.0,0,True,False,7508
548,46,male,18,11,yoked,1,men,44,1,1.0,1.0,1.0,1,True,True,2974
549,46,male,18,11,yoked,1,men,45,0,1.0,-1.0,-1.0,1,True,False,2624
550,46,male,18,11,yoked,1,men,46,7,7.0,7.0,1.0,0,True,True,1039
551,46,male,18,11,yoked,1,men,47,4,3.0,-3.0,-1.0,0,True,False,1547
552,46,male,18,11,yoked,1,men,48,6,2.0,2.0,2.0,1,False,False,1746
553,46,male,18,11,yoked,1,men,49,0,6.0,-6.0,-1.0,0,True,False,1456
554,46,male,18,11,yoked,1,men,50,1,1.0,1.0,1.0,1,True,True,1726
555,46,male,18,11,yoked,1,men,51,3,2.0,2.0,2.0,1,False,False,928
556,46,male,18,11,yoked,1,men,52,2,1.0,-1.0,-1.0,1,True,False,1769
557,46,male,18,11,yoked,1,men,53,6,4.0,4.0,1.0,0,True,True,1455
558,46,male,18,11,yoked,1,men,54,2,4.0,-4.0,1.0,0,True,True,1794
559,46,male,18,11,yoked,1,men,55,7,5.0,5.0,1.0,0,True,True,1296
560,47,female,21,55,active,1,women,0,0,,,,0,,,3040
561,47,female,21,55,active,1,women,1,6,6.0,6.0,2.0,0,False,False,3885
562,47,female,21,55,active,1,women,2,0,6.0,-6.0,-2.0,0,False,False,2052
563,47,female,21,55,active,1,women,3,2,2.0,2.0,2.0,1,False,False,3795
564,47,female,21,55,active,1,women,4,5,3.0,3.0,-2.0,0,False,False,1635
565,47,female,21,55,active,1,women,5,0,5.0,-5.0,2.0,0,False,False,1850
566,47,female,21,55,active,1,women,6,4,4.0,4.0,1.0,0,True,True,2884
567,47,female,21,55,active,1,women,7,1,3.0,-3.0,1.0,0,True,True,1962
568,47,female,21,55,active,1,women,8,3,2.0,2.0,2.0,1,False,False,1985
569,47,female,21,55,active,1,women,9,4,1.0,1.0,1.0,1,True,True,1545
570,47,female,21,55,active,1,women,10,2,2.0,-2.0,-2.0,1,False,False,2841
571,47,female,21,55,active,1,women,11,3,1.0,1.0,1.0,1,True,True,2130
572,47,female,21,55,active,1,women,12,7,4.0,4.0,-2.0,0,False,False,3684
573,47,female,21,55,active,1,women,13,0,7.0,-7.0,-1.0,0,True,False,1793
574,47,female,21,55,active,1,women,14,1,1.0,1.0,1.0,1,True,True,1309
575,47,female,21,55,active,1,women,15,5,4.0,4.0,-1.0,0,True,False,11064
576,47,female,21,55,active,1,women,16,1,4.0,-4.0,2.0,0,False,False,2310
577,47,female,21,55,active,1,women,17,4,3.0,3.0,-1.0,0,True,False,1725
578,47,female,21,55,active,1,women,18,0,4.0,-4.0,2.0,0,False,False,2366
579,47,female,21,55,active,1,women,19,3,3.0,3.0,2.0,0,False,False,2435
580,47,female,21,55,active,1,women,20,4,1.0,1.0,1.0,1,True,True,1454
581,47,female,21,55,active,1,women,21,1,3.0,-3.0,-2.0,0,False,False,8544
582,47,female,21,55,active,1,women,22,2,1.0,1.0,1.0,1,True,True,1666
583,47,female,21,55,active,1,women,23,4,2.0,2.0,2.0,1,False,False,2919
584,47,female,21,55,active,1,women,24,5,1.0,1.0,1.0,1,True,True,803
585,47,female,21,55,active,1,women,25,4,1.0,-1.0,-1.0,1,True,False,7125
586,47,female,21,55,active,1,women,26,1,3.0,-3.0,-2.0,0,False,False,20851
587,47,female,21,55,active,1,women,27,5,4.0,4.0,1.0,0,True,True,2738
588,47,female,21,55,active,1,women,28,0,5.0,-5.0,-2.0,0,False,False,4054
589,47,female,21,55,active,1,women,29,2,2.0,2.0,2.0,1,False,False,8081
590,47,female,21,55,active,1,women,30,7,5.0,5.0,1.0,0,True,True,3851
591,47,female,21,55,active,1,women,31,6,1.0,-1.0,-1.0,1,True,False,2580
592,47,female,21,55,active,1,women,32,7,1.0,1.0,1.0,1,True,True,1174
593,47,female,21,55,active,1,women,33,6,1.0,-1.0,-1.0,1,True,False,1219
594,47,female,21,55,active,1,women,34,1,5.0,-5.0,1.0,0,True,True,1051
595,47,female,21,55,active,1,women,35,7,6.0,6.0,-1.0,0,True,False,35161
596,47,female,21,55,active,1,women,36,6,1.0,-1.0,-1.0,1,True,False,5055
597,47,female,21,55,active,1,women,37,1,5.0,-5.0,-1.0,0,True,False,1434
598,47,female,21,55,active,1,women,38,4,3.0,3.0,-1.0,0,True,False,2412
599,47,female,21,55,active,1,women,39,5,1.0,1.0,1.0,1,True,True,3604
600,47,female,21,55,active,1,women,40,0,5.0,-5.0,-2.0,0,False,False,16002
601,47,female,21,55,active,1,women,41,3,3.0,3.0,2.0,0,False,False,10792
602,47,female,21,55,active,1,women,42,6,3.0,3.0,-1.0,0,True,False,11401
603,47,female,21,55,active,1,women,43,0,6.0,-6.0,-2.0,0,False,False,1419
604,47,female,21,55,active,1,women,44,1,1.0,1.0,1.0,1,True,True,12144
605,47,female,21,55,active,1,women,45,0,1.0,-1.0,-1.0,1,True,False,3827
606,47,female,21,55,active,1,women,46,5,5.0,5.0,2.0,0,False,False,3716
607,47,female,21,55,active,1,women,47,3,2.0,-2.0,-2.0,1,False,False,3988
608,47,female,21,55,active,1,women,48,0,3.0,-3.0,-2.0,0,False,False,6742
609,47,female,21,55,active,1,women,49,7,7.0,7.0,1.0,0,True,True,4773
610,47,female,21,55,active,1,women,50,5,2.0,-2.0,-2.0,1,False,False,15473
611,47,female,21,55,active,1,women,51,6,1.0,1.0,1.0,1,True,True,6269
612,47,female,21,55,active,1,women,52,5,1.0,-1.0,-1.0,1,True,False,7597
613,47,female,21,55,active,1,women,53,1,4.0,-4.0,-2.0,0,False,False,9308
614,47,female,21,55,active,1,women,54,7,6.0,6.0,2.0,0,False,False,6390
615,47,female,21,55,active,1,women,55,5,2.0,-2.0,-2.0,1,False,False,13956
616,47,female,21,55,yoked,0,men,0,2,,,,0,,,5072
617,47,female,21,55,yoked,0,men,1,6,4.0,4.0,2.0,0,False,False,2939
618,47,female,21,55,yoked,0,men,2,5,1.0,-1.0,-1.0,1,True,False,2491
619,47,female,21,55,yoked,0,men,3,3,2.0,-2.0,-2.0,1,False,False,1309
620,47,female,21,55,yoked,0,men,4,2,1.0,-1.0,-1.0,1,True,False,1499
621,47,female,21,55,yoked,0,men,5,7,5.0,5.0,-2.0,0,False,False,1163
622,47,female,21,55,yoked,0,men,6,5,2.0,-2.0,-2.0,1,False,False,950
623,47,female,21,55,yoked,0,men,7,7,2.0,2.0,2.0,1,False,False,1117
624,47,female,21,55,yoked,0,men,8,3,4.0,-4.0,-1.0,0,True,False,1600
625,47,female,21,55,yoked,0,men,9,6,3.0,3.0,-2.0,0,False,False,802
626,47,female,21,55,yoked,0,men,10,7,1.0,1.0,1.0,1,True,True,1240
627,47,female,21,55,yoked,0,men,11,5,2.0,-2.0,-2.0,1,False,False,1331
628,47,female,21,55,yoked,0,men,12,3,2.0,-2.0,-2.0,1,False,False,1107
629,47,female,21,55,yoked,0,men,13,6,3.0,3.0,-1.0,0,True,False,5584
630,47,female,21,55,yoked,0,men,14,3,3.0,-3.0,1.0,0,True,True,2725
631,47,female,21,55,yoked,0,men,15,6,3.0,3.0,-1.0,0,True,False,1645
632,47,female,21,55,yoked,0,men,16,1,5.0,-5.0,1.0,0,True,True,1208
633,47,female,21,55,yoked,0,men,17,6,5.0,5.0,1.0,0,True,True,1444
634,47,female,21,55,yoked,0,men,18,1,5.0,-5.0,1.0,0,True,True,1016
635,47,female,21,55,yoked,0,men,19,2,1.0,1.0,1.0,1,True,True,1287
636,47,female,21,55,yoked,0,men,20,3,1.0,1.0,1.0,1,True,True,1579
637,47,female,21,55,yoked,0,men,21,0,3.0,-3.0,1.0,0,True,True,2964
638,47,female,21,55,yoked,0,men,22,1,1.0,1.0,1.0,1,True,True,1758
639,47,female,21,55,yoked,0,men,23,2,1.0,1.0,1.0,1,True,True,1421
640,47,female,21,55,yoked,0,men,24,6,4.0,4.0,-1.0,0,True,False,2490
641,47,female,21,55,yoked,0,men,25,4,2.0,-2.0,-2.0,1,False,False,1511
642,47,female,21,55,yoked,0,men,26,1,3.0,-3.0,-2.0,0,False,False,3446
643,47,female,21,55,yoked,0,men,27,2,1.0,1.0,1.0,1,True,True,4605
644,47,female,21,55,yoked,0,men,28,7,5.0,5.0,-1.0,0,True,False,4290
645,47,female,21,55,yoked,0,men,29,2,5.0,-5.0,-2.0,0,False,False,2625
646,47,female,21,55,yoked,0,men,30,3,1.0,1.0,1.0,1,True,True,1681
647,47,female,21,55,yoked,0,men,31,0,3.0,-3.0,-2.0,0,False,False,2108
648,47,female,21,55,yoked,0,men,32,4,4.0,4.0,1.0,0,True,True,2793
649,47,female,21,55,yoked,0,men,33,3,1.0,-1.0,-1.0,1,True,False,2029
650,47,female,21,55,yoked,0,men,34,1,2.0,-2.0,-2.0,1,False,False,6529
651,47,female,21,55,yoked,0,men,35,4,3.0,3.0,-1.0,0,True,False,3368
